,gameDuration
13726,1336.9
13727,1993.0
13728,1788.8
13729,1596.7
13730,2003.6
13731,1966.0
13732,1242.5
13733,1794.9
13734,1201.2
13735,1807.2
13736,1901.7
13737,1216.3
13738,1826.5
13739,1504.4
13740,2850.3
13741,1489.1
13742,1108.2
13743,1711.6
13744,1277.9
13745,1608.9
13746,1716.8
13747,2237.8
13748,1592.2
13749,1885.3
13750,1631.8
13751,1320.9
13752,2405.5
13753,1846.6
13754,1812.9
13755,1150.9
13756,1540.1
13757,1571.8
13758,1105.1
13759,1986.8
13760,1931.1
13761,1282.9
13762,2270.5
13763,1626.9
13764,2187.2
13765,2086.3
13766,1150.4
13767,2001.8
13768,957.5
13769,1947.7
13770,941.4
13771,1427.4
13772,1004.3
13773,1756.4
13774,2341.8
13775,836.5
13776,1651.7
13777,1928.0
13778,2049.3
13779,1163.3
13780,1467.8
13781,1367.7
13782,1151.3
13783,1768.0
13784,2031.4
13785,1359.8
13786,975.7
13787,1943.5
13788,1352.2
13789,1826.7
13790,1571.7
13791,1398.5
13792,1345.2
13793,1880.2
13794,961.1
13795,1027.6
13796,1863.0
13797,803.1
13798,914.0
13799,982.8
13800,1300.0
13801,873.8
13802,1129.8
13803,1580.3
13804,2177.6
13805,2308.6
13806,1522.5
13807,2083.3
13808,1038.7
13809,1860.2
13810,1612.9
13811,956.2
13812,2427.2
13813,1867.6
13814,1877.4
13815,1439.1
13816,1793.9
13817,1702.0
13818,2200.7
13819,1018.3
13820,1323.4
13821,1873.5
13822,1476.1
13823,1729.4
13824,1912.6
13825,1543.8
13826,1566.3
13827,1503.1
13828,2179.4
13829,1596.8
13830,1149.1
13831,1729.1
13832,2666.7
13833,1901.7
13834,1156.9
13835,854.8
13836,2038.0
13837,2132.8
13838,1976.1
13839,1751.0
13840,1211.8
13841,2330.8
13842,1620.7
13843,1644.6
13844,2006.0
13845,1522.4
13846,195.8
13847,1805.3
13848,1713.9
13849,1350.7
13850,1381.4
13851,1335.5
13852,939.0
13853,1148.3
13854,1297.9
13855,1156.4
13856,1221.6
13857,1630.0
13858,1952.4
13859,1694.8
13860,953.4
13861,1724.3
13862,1340.5
13863,1759.5
13864,1756.2
13865,1961.6
13866,1271.4
13867,2044.3
13868,1713.8
13869,2166.1
13870,1665.0
13871,1718.1
13872,1814.3
13873,2101.0
13874,1257.4
13875,1494.0
13876,1726.6
13877,1146.0
13878,1747.8
13879,1591.7
13880,1611.3
13881,1410.5
13882,959.8
13883,1415.4
13884,2096.1
13885,1377.7
13886,1586.4
13887,1241.7
13888,2103.6
13889,2294.0
13890,1540.2
13891,1878.4
13892,2089.0
13893,1754.1
13894,1430.9
13895,2045.6
13896,953.0
13897,1650.5
13898,1869.1
13899,1698.0
13900,1609.5
13901,2122.9
13902,1710.5
13903,1539.3
13904,1616.1
13905,1995.4
13906,1535.0
13907,1207.8
13908,1787.7
13909,1794.6
13910,1861.9
13911,1684.6
13912,1209.8
13913,962.9
13914,955.5
13915,2045.5
13916,1329.3
13917,1417.6
13918,1542.7
13919,949.2
13920,1391.5
13921,2680.3
13922,2626.7
13923,1420.9
13924,1567.9
13925,2662.0
13926,2443.7
13927,200.6
13928,1611.3
13929,1537.3
13930,1312.4
13931,2275.0
13932,1367.2
13933,2230.9
13934,1976.9
13935,1884.5
13936,1805.6
13937,2441.5
13938,1873.7
13939,1784.0
13940,1496.4
13941,1039.4
13942,1694.8
13943,1576.2
13944,1903.3
13945,1955.0
13946,1792.1
13947,2059.4
13948,1761.9
13949,199.5
13950,2282.3
13951,1971.3
13952,935.9
13953,1457.3
13954,1570.0
13955,1619.2
13956,1517.7
13957,1904.1
13958,2432.0
13959,2190.0
13960,1780.8
13961,2498.5
13962,1836.7
13963,1631.0
13964,1217.8
13965,1390.5
13966,1978.5
13967,1918.5
13968,1316.2
13969,1585.0
13970,1560.9
13971,1578.9
13972,1966.9
13973,1264.2
13974,1475.5
13975,1562.6
13976,561.1
13977,1738.4
13978,1683.2
13979,1141.5
13980,1241.2
13981,1124.8
13982,1504.3
13983,1184.7
13984,1476.2
13985,1899.7
13986,1485.3
13987,2179.5
13988,1922.2
13989,1553.0
13990,1657.8
13991,1856.2
13992,2130.0
13993,935.8
13994,785.1
13995,1639.9
13996,1868.4
13997,1867.1
13998,1362.6
13999,1472.8
14000,1828.1
14001,2044.4
14002,1630.8
14003,1656.3
14004,1813.7
14005,1661.0
14006,1272.8
14007,939.0
14008,1672.1
14009,1789.7
14010,1258.7
14011,1890.0
14012,1489.3
14013,1969.8
14014,2013.1
14015,1718.8
14016,1394.8
14017,1681.6
14018,1053.8
14019,899.0
14020,789.3
14021,561.1
14022,1188.9
14023,1795.6
14024,1281.1
14025,1551.7
14026,1700.0
14027,2153.9
14028,1639.3
14029,1233.9
14030,2379.8
14031,1730.5
14032,2085.4
14033,1628.0
14034,1070.7
14035,934.5
14036,1587.1
14037,1792.3
14038,1309.3
14039,1810.9
14040,1600.9
14041,2005.4
14042,2011.0
14043,1751.3
14044,1562.4
14045,1656.5
14046,1990.8
14047,1318.7
14048,1155.3
14049,1068.3
14050,801.8
14051,2424.7
14052,1317.1
14053,1509.7
14054,972.1
14055,1655.6
14056,1264.3
14057,1025.4
14058,1899.2
14059,985.3
14060,2268.4
14061,1193.2
14062,1695.8
14063,1313.8
14064,1504.9
14065,1047.3
14066,1390.1
14067,1827.0
14068,1448.3
14069,1173.2
14070,1220.6
14071,1506.8
14072,1162.4
14073,1549.2
14074,1316.0
14075,1061.8
14076,1087.2
14077,941.6
14078,1795.3
14079,1742.6
14080,928.6
14081,1773.0
14082,1068.3
14083,970.1
14084,2013.0
14085,1301.3
14086,2212.2
14087,1661.3
14088,1842.8
14089,1813.7
14090,938.2
14091,1806.8
14092,2204.0
14093,196.8
14094,1981.4
14095,971.4
14096,967.3
14097,1667.1
14098,2279.6
14099,1436.9
14100,1719.6
14101,2549.9
14102,936.5
14103,1590.8
14104,2168.8
14105,1903.9
14106,1780.8
14107,1385.3
14108,1572.6
14109,1037.7
14110,2001.5
14111,1798.6
14112,1847.8
14113,1471.9
14114,2567.4
14115,1133.5
14116,1712.4
14117,1401.8
14118,1195.0
14119,1994.1
14120,1394.5
14121,1817.8
14122,2065.9
14123,1191.2
14124,1503.2
14125,1268.8
14126,1876.8
14127,849.2
14128,2222.6
14129,986.3
14130,1218.6
14131,2012.5
14132,2042.2
14133,2401.9
14134,1722.8
14135,2535.4
14136,2438.6
14137,1019.3
14138,2176.8
14139,994.9
14140,199.9
14141,929.8
14142,199.5
14143,1041.5
14144,1386.2
14145,1097.8
14146,1715.0
14147,2042.0
14148,1922.5
14149,1277.3
14150,2300.8
14151,1785.3
14152,1250.0
14153,1057.7
14154,1960.3
14155,1770.3
14156,2069.9
14157,2040.0
14158,199.8
14159,1577.4
14160,2249.6
14161,1395.2
14162,2016.8
14163,1042.7
14164,2060.4
14165,1334.3
14166,1821.1
14167,2014.6
14168,1501.8
14169,1873.2
14170,999.5
14171,1772.2
14172,1058.9
14173,1782.5
14174,2316.6
14175,1367.1
14176,1825.4
14177,1414.3
14178,1691.1
14179,1260.2
14180,974.6
14181,1467.4
14182,1669.9
14183,2038.6
14184,1410.9
14185,988.1
14186,1778.0
14187,1518.8
14188,1935.9
14189,1195.0
14190,1564.1
14191,1715.9
14192,2510.9
14193,965.3
14194,1011.8
14195,200.1
14196,1868.6
14197,1613.9
14198,2324.6
14199,885.5
14200,1233.7
14201,1721.6
14202,2210.5
14203,1795.2
14204,1983.6
14205,1955.3
14206,1003.1
14207,1276.3
14208,1864.2
14209,1922.0
14210,1752.9
14211,1817.8
14212,1299.4
14213,2489.0
14214,983.8
14215,1503.6
14216,2325.5
14217,2016.8
14218,1744.4
14219,1648.3
14220,1777.8
14221,1922.8
14222,2120.8
14223,2452.7
14224,1480.3
14225,1663.4
14226,1512.7
14227,1602.9
14228,1230.6
14229,1145.6
14230,1685.5
14231,197.0
14232,1461.3
14233,936.8
14234,2079.9
14235,1722.5
14236,198.7
14237,1680.6
14238,1136.0
14239,1569.6
14240,1860.0
14241,1217.8
14242,1773.1
14243,1784.5
14244,1426.2
14245,1336.8
14246,1469.4
14247,1743.0
14248,2037.2
14249,1495.0
14250,2295.9
14251,1522.6
14252,1535.5
14253,1724.9
14254,1405.8
14255,1484.1
14256,1942.2
14257,1253.0
14258,1748.6
14259,1205.8
14260,1910.3
14261,1309.2
14262,1694.0
14263,1967.3
14264,2117.3
14265,1655.2
14266,1768.2
14267,2124.9
14268,1471.2
14269,1451.9
14270,2005.2
14271,2042.9
14272,1983.9
14273,2180.0
14274,1293.2
14275,1735.1
14276,1885.3
14277,2234.3
14278,1359.3
14279,1521.0
14280,1176.0
14281,1600.7
14282,2179.7
14283,1520.4
14284,1560.4
14285,1329.7
14286,1391.2
14287,2247.0
14288,1914.4
14289,1353.6
14290,1399.6
14291,2439.6
14292,1733.8
14293,1653.9
14294,2354.4
14295,1311.7
14296,1785.6
14297,920.7
14298,1420.3
14299,1546.4
14300,1720.7
14301,1796.2
14302,1632.8
14303,2010.0
14304,1543.1
14305,1414.8
14306,1124.9
14307,2502.6
14308,2033.3
14309,1885.8
14310,1605.6
14311,1748.6
14312,1561.5
14313,1740.9
14314,1613.3
14315,1730.4
14316,1464.9
14317,1925.3
14318,1473.5
14319,1916.8
14320,1115.2
14321,1677.1
14322,1670.4
14323,2101.7
14324,1509.6
14325,2236.9
14326,2182.8
14327,1729.4
14328,2432.7
14329,2086.3
14330,1260.7
14331,1848.9
14332,988.9
14333,1559.4
14334,1182.5
14335,1388.8
14336,1198.9
14337,1685.3
14338,1735.0
14339,2281.2
14340,1741.4
14341,1749.8
14342,1867.0
14343,1562.3
14344,1777.3
14345,1953.3
14346,1735.4
14347,1675.9
14348,1718.2
14349,1838.6
14350,1851.3
14351,1207.7
14352,1288.2
14353,1194.9
14354,2049.4
14355,1508.9
14356,1430.2
14357,2095.2
14358,1658.0
14359,1674.4
14360,1917.8
14361,1534.9
14362,1124.8
14363,1503.2
14364,2493.0
14365,1835.4
14366,1348.6
14367,1748.7
14368,2303.6
14369,1656.7
14370,953.9
14371,1732.2
14372,1921.1
14373,1672.7
14374,1684.1
14375,2026.4
14376,1976.4
14377,2029.1
14378,2852.1
14379,1779.9
14380,2176.6
14381,1590.7
14382,1906.0
14383,1551.2
14384,1752.7
14385,1888.9
14386,946.6
14387,1413.0
14388,2279.9
14389,1678.9
14390,1841.9
14391,1557.5
14392,1824.9
14393,1612.6
14394,2140.0
14395,1578.3
14396,1971.8
14397,1577.5
14398,959.6
14399,1254.1
14400,1669.4
14401,972.2
14402,1895.3
14403,1959.1
14404,1892.4
14405,2019.2
14406,926.9
14407,1756.2
14408,1734.3
14409,199.7
14410,986.3
14411,1567.4
14412,1369.2
14413,1083.1
14414,1164.0
14415,2247.4
14416,1794.6
14417,1451.0
14418,1548.2
14419,2617.3
14420,2204.1
14421,1850.0
14422,1575.4
14423,1215.9
14424,1609.0
14425,2341.6
14426,1961.4
14427,1671.2
14428,1724.5
14429,923.6
14430,1576.8
14431,2243.3
14432,2018.6
14433,1919.1
14434,1021.7
14435,1656.2
14436,1214.6
14437,490.0
14438,975.9
14439,1331.5
14440,1168.9
14441,1909.0
14442,2316.1
14443,1862.9
14444,935.6
14445,1924.1
14446,970.1
14447,1489.1
14448,2144.9
14449,1896.5
14450,1114.3
14451,1992.8
14452,2041.7
14453,1436.7
14454,1860.8
14455,1107.1
14456,1239.4
14457,1486.7
14458,1808.1
14459,1818.5
14460,2035.9
14461,2169.7
14462,2589.3
14463,2007.3
14464,1421.9
14465,1975.7
14466,1184.0
14467,1260.6
14468,1788.5
14469,1990.8
14470,2024.0
14471,1652.4
14472,1918.1
14473,1827.4
14474,1602.9
14475,2016.7
14476,1627.9
14477,1693.8
14478,1862.9
14479,2064.6
14480,1114.6
14481,1676.0
14482,2120.2
14483,1181.1
14484,1084.1
14485,1427.7
14486,2637.5
14487,2324.6
14488,196.4
14489,2007.8
14490,1728.7
14491,1788.9
14492,2134.0
14493,1770.6
14494,1992.7
14495,2143.1
14496,1835.0
14497,2100.5
14498,1982.0
14499,1838.6
14500,1723.8
14501,1650.8
14502,1975.5
14503,1915.6
14504,1936.9
14505,1569.1
14506,942.1
14507,1299.1
14508,2458.7
14509,1620.2
14510,2042.7
14511,1817.3
14512,2315.9
14513,937.4
14514,2153.6
14515,920.4
14516,2352.0
14517,2019.4
14518,1585.4
14519,1951.3
14520,2105.8
14521,1540.5
14522,1457.6
14523,1564.5
14524,1189.6
14525,1253.9
14526,1796.9
14527,2074.0
14528,2440.3
14529,2364.8
14530,1458.1
14531,1339.4
14532,1617.7
14533,1910.8
14534,1575.4
14535,1846.3
14536,1905.5
14537,195.1
14538,2485.2
14539,1721.7
14540,1531.9
14541,1833.9
14542,1506.3
14543,1397.7
14544,1135.7
14545,1073.3
14546,1313.9
14547,1708.8
14548,1259.1
14549,2174.7
14550,895.2
14551,1441.4
14552,1845.8
14553,1968.3
14554,1529.6
14555,953.2
14556,1117.9
14557,1514.4
14558,1291.6
14559,1918.9
14560,1790.0
14561,2149.4
14562,1968.0
14563,1573.4
14564,1254.2
14565,1434.4
14566,882.9
14567,1512.5
14568,2230.7
14569,1721.8
14570,1666.4
14571,1906.1
14572,1517.4
14573,1915.8
14574,961.3
14575,1177.0
14576,1642.1
14577,1431.6
14578,1324.4
14579,1351.6
14580,751.2
14581,1816.5
14582,1880.3
14583,1468.1
14584,1200.8
14585,2122.6
14586,1797.2
14587,939.6
14588,1615.1
14589,1566.1
14590,1734.0
14591,1518.0
14592,1221.8
14593,2330.6
14594,2082.6
14595,2079.7
14596,1217.2
14597,1377.0
14598,943.5
14599,1473.6
14600,692.4
14601,1928.4
14602,990.4
14603,1478.5
14604,1515.8
14605,1225.6
14606,1667.0
14607,2112.6
14608,1761.1
14609,1438.3
14610,1632.2
14611,1232.8
14612,1841.4
14613,1359.0
14614,1184.5
14615,1134.3
14616,1183.0
14617,1225.8
14618,1650.2
14619,1258.8
14620,930.0
14621,1697.6
14622,956.2
14623,1200.9
14624,1128.3
14625,954.0
14626,1621.8
14627,1553.3
14628,1612.3
14629,1594.2
14630,1983.0
14631,1742.4
14632,1541.5
14633,1193.1
14634,959.3
14635,1589.2
14636,2066.9
14637,1230.5
14638,1708.3
14639,1593.6
14640,197.8
14641,1291.6
14642,770.6
14643,1548.3
14644,1579.2
14645,2028.0
14646,1382.0
14647,1873.8
14648,1302.6
14649,1353.5
14650,1866.1
14651,1564.4
14652,1768.9
14653,1363.3
14654,2126.6
14655,943.0
14656,1967.4
14657,1681.4
14658,1558.8
14659,1928.6
14660,921.8
14661,1651.2
14662,1670.9
14663,1366.2
14664,1400.8
14665,1812.4
14666,949.7
14667,1381.3
14668,1890.4
14669,1492.6
14670,1172.6
14671,1925.4
14672,1261.1
14673,1833.7
14674,1669.6
14675,1846.9
14676,1555.4
14677,948.1
14678,1492.2
14679,1866.0
14680,1638.1
14681,1444.5
14682,1831.3
14683,2243.0
14684,1810.0
14685,1277.3
14686,1596.8
14687,1613.6
14688,1762.1
14689,1759.7
14690,2098.1
14691,1816.5
14692,1652.2
14693,2189.4
14694,1618.1
14695,2091.0
14696,1590.0
14697,1244.3
14698,1547.6
14699,1817.9
14700,948.4
14701,1752.7
14702,2231.6
14703,1647.6
14704,1738.7
14705,198.3
14706,1887.6
14707,952.9
14708,1540.3
14709,1602.6
14710,1725.4
14711,1599.2
14712,1576.2
14713,2003.9
14714,1359.7
14715,1496.4
14716,1300.9
14717,1525.0
14718,1642.8
14719,2217.3
14720,986.3
14721,1018.1
14722,1792.3
14723,1675.7
14724,937.1
14725,1624.9
14726,2296.4
14727,1333.0
14728,1657.8
14729,1564.9
14730,1518.1
14731,1742.3
14732,1312.8
14733,1740.9
14734,1695.2
14735,1208.1
14736,1330.7
14737,1583.8
14738,1172.7
14739,2595.9
14740,1204.1
14741,2064.3
14742,1411.8
14743,193.8
14744,1231.0
14745,1601.6
14746,1899.5
14747,197.8
14748,1842.4
14749,1468.9
14750,1262.8
14751,1437.7
14752,1386.0
14753,2113.6
14754,1591.8
14755,1904.3
14756,1554.0
14757,2299.6
14758,1993.5
14759,1796.1
14760,1609.9
14761,968.7
14762,1158.1
14763,1050.9
14764,1866.1
14765,1296.2
14766,937.4
14767,1706.7
14768,860.6
14769,2164.6
14770,1959.3
14771,2390.2
14772,924.0
14773,986.3
14774,2008.8
14775,1868.9
14776,1718.8
14777,1773.7
14778,967.9
14779,1618.7
14780,1280.5
14781,1962.3
14782,1739.1
14783,2034.8
14784,1358.7
14785,2134.5
14786,1774.6
14787,1627.1
14788,1553.6
14789,1288.5
14790,1157.8
14791,716.1
14792,1046.9
14793,1203.5
14794,1121.9
14795,1855.1
14796,1390.9
14797,1188.7
14798,2110.6
14799,1757.5
14800,1735.9
14801,2400.6
14802,1293.7
14803,1934.8
14804,1933.5
14805,2395.8
14806,2250.3
14807,2218.2
14808,1254.3
14809,984.3
14810,2311.2
14811,2070.6
14812,946.2
14813,1557.5
14814,942.9
14815,987.5
14816,1611.4
14817,1458.6
14818,1583.4
14819,1427.0
14820,1919.5
14821,1337.3
14822,1421.9
14823,1733.2
14824,1729.6
14825,1300.0
14826,944.8
14827,1341.8
14828,1002.5
14829,766.2
14830,1337.0
14831,1548.4
14832,1691.1
14833,1248.0
14834,1157.5
14835,925.6
14836,1241.7
14837,969.9
14838,942.0
14839,1070.1
14840,2206.1
14841,1476.8
14842,1259.9
14843,1962.9
14844,2341.6
14845,1317.6
14846,1223.3
14847,929.4
14848,1134.4
14849,1148.0
14850,1402.1
14851,1497.6
14852,1738.8
14853,926.2
14854,1712.5
14855,2279.3
14856,1122.6
14857,990.7
14858,1520.0
14859,1132.5
14860,1421.1
14861,2027.1
14862,1901.9
14863,1550.0
14864,1389.1
14865,1677.3
14866,2137.5
14867,196.9
14868,1491.3
14869,1189.7
14870,2328.1
14871,1221.2
14872,1809.5
14873,1708.5
14874,1964.4
14875,1570.5
14876,1883.7
14877,1820.4
14878,1220.2
14879,1451.9
14880,1564.9
14881,1997.1
14882,1894.2
14883,1621.5
14884,1939.8
14885,1853.0
14886,1369.3
14887,1503.5
14888,1697.0
14889,1636.7
14890,1658.4
14891,1085.9
14892,1525.3
14893,1029.1
14894,1970.0
14895,1577.5
14896,2426.5
14897,1647.5
14898,1291.0
14899,1514.8
14900,1237.2
14901,1961.9
14902,3015.9
14903,1870.7
14904,1217.9
14905,2197.7
14906,1700.0
14907,2151.4
14908,2177.6
14909,941.8
14910,1636.0
14911,1424.9
14912,1662.6
14913,1803.1
14914,1295.6
14915,2049.2
14916,2102.0
14917,1897.9
14918,1328.8
14919,1761.2
14920,932.4
14921,1628.7
14922,1558.2
14923,1037.3
14924,1747.4
14925,955.8
14926,1014.4
14927,1490.4
14928,1755.2
14929,1184.9
14930,1360.8
14931,1301.0
14932,1199.4
14933,1200.8
14934,1721.1
14935,1593.8
14936,1935.5
14937,2030.0
14938,1412.4
14939,1947.0
14940,1664.1
14941,1904.0
14942,1953.8
14943,1969.7
14944,1134.7
14945,1130.2
14946,1898.3
14947,995.7
14948,1953.2
14949,1330.3
14950,2068.5
14951,1460.0
14952,2277.6
14953,1327.4
14954,1741.0
14955,1784.4
14956,1671.3
14957,1601.1
14958,1418.9
14959,1594.7
14960,2180.6
14961,1650.0
14962,2197.3
14963,1696.9
14964,1379.1
14965,2219.7
14966,1743.9
14967,2140.8
14968,1694.3
14969,2210.0
14970,2126.8
14971,1467.7
14972,1733.9
14973,825.1
14974,1883.4
14975,1585.6
14976,1972.7
14977,1120.4
14978,1278.7
14979,994.4
14980,1595.4
14981,1916.6
14982,1661.6
14983,2005.2
14984,1600.0
14985,196.3
14986,1978.0
14987,1732.9
14988,2553.5
14989,2158.5
14990,1735.0
14991,1781.3
14992,1032.1
14993,1284.7
14994,2292.1
14995,1961.9
14996,2058.2
14997,1835.6
14998,2084.5
14999,1608.0
15000,1439.2
15001,1706.3
15002,1133.0
15003,1441.2
15004,1359.7
15005,1676.5
15006,1869.3
15007,965.6
15008,1433.1
15009,1559.9
15010,1105.9
15011,1715.3
15012,944.2
15013,1749.1
15014,1796.9
15015,1999.6
15016,1542.0
15017,1829.4
15018,1095.6
15019,1920.0
15020,1594.8
15021,1578.7
15022,1168.9
15023,1405.9
15024,926.2
15025,1476.3
15026,1944.4
15027,1914.9
15028,2012.7
15029,1855.3
15030,928.9
15031,1127.7
15032,1444.4
15033,1586.4
15034,1639.8
15035,1311.4
15036,1638.6
15037,1313.8
15038,1322.3
15039,1558.9
15040,1509.5
15041,1946.7
15042,1749.0
15043,1809.2
15044,1903.8
15045,1504.6
15046,1475.7
15047,1940.9
15048,1720.2
15049,1554.8
15050,1906.4
15051,1534.9
15052,1419.4
15053,2185.4
15054,1075.0
15055,1253.6
15056,1895.6
15057,1197.3
15058,1897.1
15059,1456.8
15060,1278.5
15061,1907.3
15062,1908.9
15063,2215.6
15064,2493.4
15065,777.7
15066,728.5
15067,1740.7
15068,1888.4
15069,1619.0
15070,1230.8
15071,960.8
15072,1998.5
15073,1669.9
15074,1216.6
15075,2017.1
15076,1333.5
15077,1749.8
15078,1637.7
15079,2064.8
15080,1269.1
15081,1305.5
15082,1726.1
15083,1770.9
15084,1323.8
15085,1905.5
15086,1952.3
15087,1592.4
15088,1250.6
15089,1581.2
15090,2606.7
15091,1380.3
15092,1543.4
15093,1615.8
15094,1657.8
15095,1789.0
15096,1650.5
15097,1897.7
15098,1485.3
15099,1531.9
15100,197.1
15101,1670.0
15102,1626.0
15103,1563.9
15104,1477.9
15105,1284.8
15106,1723.4
15107,1519.3
15108,2395.2
15109,2072.8
15110,2030.0
15111,1777.6
15112,1047.5
15113,1629.3
15114,1889.3
15115,1808.3
15116,1880.5
15117,1812.1
15118,1058.4
15119,820.4
15120,2669.3
15121,1832.5
15122,984.2
15123,197.3
15124,2341.9
15125,1719.6
15126,962.3
15127,1251.2
15128,1692.4
15129,1955.8
15130,2296.6
15131,1096.1
15132,1715.0
15133,924.7
15134,2279.4
15135,1227.4
15136,1075.4
15137,1790.7
15138,994.5
15139,1421.4
15140,1917.3
15141,1701.0
15142,1740.2
15143,1240.9
15144,1596.9
15145,2595.5
15146,1212.9
15147,2121.0
15148,2159.3
15149,1876.6
15150,962.0
15151,965.3
15152,2736.0
15153,1221.2
15154,1445.6
15155,1363.2
15156,1289.9
15157,938.7
15158,1793.7
15159,1305.1
15160,1779.2
15161,1344.9
15162,1625.0
15163,1754.1
15164,1133.2
15165,2692.8
15166,1684.9
15167,1467.3
15168,1209.7
15169,2300.9
15170,2021.6
15171,1531.3
15172,1909.6
15173,954.3
15174,1719.0
15175,1867.2
15176,1221.8
15177,2406.4
15178,1792.4
15179,1707.8
15180,1634.5
15181,1439.5
15182,2193.1
15183,1751.9
15184,1511.7
15185,1726.2
15186,1605.6
15187,2320.7
15188,1855.7
15189,197.7
15190,1379.6
15191,2279.2
15192,1583.5
15193,1762.9
15194,2371.4
15195,1681.3
15196,1553.6
15197,937.5
15198,2322.5
15199,1391.8
15200,2089.5
15201,2131.1
15202,2203.1
15203,1718.3
15204,1810.1
15205,1259.9
15206,967.2
15207,1369.3
15208,942.0
15209,1982.7
15210,2469.8
15211,1166.9
15212,1599.7
15213,197.5
15214,1810.1
15215,1939.7
15216,196.4
15217,1679.4
15218,1379.9
15219,941.0
15220,1125.6
15221,2231.4
15222,1675.7
15223,1690.5
15224,1905.8
15225,1515.0
15226,1331.9
15227,1540.9
15228,2050.1
15229,1023.1
15230,975.2
15231,1951.7
15232,951.1
15233,1751.8
15234,1400.7
15235,1173.7
15236,1227.9
15237,816.0
15238,776.9
15239,938.3
15240,1788.0
15241,2007.9
15242,1569.1
15243,2049.4
15244,1834.3
15245,1909.4
15246,1167.3
15247,200.3
15248,1994.2
15249,1787.2
15250,967.7
15251,1908.2
15252,2222.1
15253,1397.7
15254,1811.0
15255,2158.3
15256,2028.9
15257,2203.0
15258,1830.2
15259,1699.9
15260,2266.5
15261,2284.0
15262,1696.8
15263,1958.5
15264,1696.0
15265,1656.0
15266,194.9
15267,1727.3
15268,1515.2
15269,1061.5
15270,967.1
15271,1681.9
15272,1567.9
15273,1229.6
15274,1530.2
15275,1883.1
15276,919.7
15277,1649.5
15278,1470.1
15279,1910.3
15280,1623.1
15281,1753.4
15282,1979.9
15283,2161.2
15284,1585.4
15285,1640.3
15286,1139.0
15287,2055.4
15288,875.4
15289,1225.5
15290,960.5
15291,1899.1
15292,1853.5
15293,1395.6
15294,2108.3
15295,1298.2
15296,1061.2
15297,2239.1
15298,1096.6
15299,1964.6
15300,819.4
15301,991.7
15302,1421.5
15303,1798.5
15304,1282.1
15305,1730.1
15306,1187.8
15307,969.6
15308,1968.0
15309,1629.2
15310,1536.5
15311,1006.5
15312,1814.3
15313,1459.7
15314,1564.1
15315,1536.6
15316,2626.2
15317,2388.0
15318,2306.2
15319,1279.9
15320,927.0
15321,1862.8
15322,1451.6
15323,1749.6
15324,2108.2
15325,1542.1
15326,1812.4
15327,1671.7
15328,2231.4
15329,925.6
15330,953.2
15331,940.4
15332,1558.4
15333,1247.3
15334,1478.0
15335,948.3
15336,902.1
15337,922.7
15338,1391.0
15339,1325.4
15340,2027.0
15341,1291.6
15342,948.9
15343,1778.4
15344,1661.9
15345,1949.8
15346,1473.0
15347,1955.6
15348,947.9
15349,1769.4
15350,1313.4
15351,1446.4
15352,1946.2
15353,2693.2
15354,1670.7
15355,1627.7
15356,990.3
15357,1910.1
15358,2141.7
15359,2212.7
15360,1841.6
15361,1556.3
15362,1951.4
15363,1700.9
15364,2091.0
15365,1469.7
15366,1583.2
15367,962.8
15368,1224.3
15369,1283.1
15370,1013.1
15371,1875.7
15372,1159.9
15373,943.5
15374,1335.6
15375,921.6
15376,1549.3
15377,1107.5
15378,1258.2
15379,1424.2
15380,1414.0
15381,1667.5
15382,1119.4
15383,1934.8
15384,1925.5
15385,1449.9
15386,1212.3
15387,1538.6
15388,1684.3
15389,2447.7
15390,1725.7
15391,2090.1
15392,1833.5
15393,1616.7
15394,1158.4
15395,1872.1
15396,1466.1
15397,1720.5
15398,2241.0
15399,1541.4
15400,1803.6
15401,1897.3
15402,1463.9
15403,1784.7
15404,2653.8
15405,985.8
15406,1594.8
15407,943.9
15408,1156.6
15409,1450.8
15410,1034.1
15411,1654.1
15412,1006.8
15413,1455.5
15414,2016.0
15415,2250.3
15416,1391.7
15417,1994.2
15418,753.9
15419,1534.9
15420,916.6
15421,954.9
15422,940.2
15423,1191.2
15424,629.2
15425,1108.5
15426,1244.9
15427,984.6
15428,867.1
15429,982.8
15430,1210.1
15431,1499.8
15432,1836.7
15433,1789.3
15434,1721.7
15435,1443.5
15436,1104.1
15437,1719.5
15438,1044.8
15439,1753.1
15440,1749.6
15441,1586.4
15442,736.1
15443,1195.0
15444,1483.4
15445,1462.8
15446,2099.5
15447,1771.8
15448,1795.9
15449,1918.8
15450,1745.4
15451,1709.3
15452,2377.7
15453,2130.2
15454,1986.4
15455,1992.2
15456,1034.3
15457,1882.0
15458,2483.5
15459,1617.2
15460,1605.5
15461,1310.4
15462,1212.7
15463,1968.6
15464,1130.8
15465,928.2
15466,2330.6
15467,1534.0
15468,1265.6
15469,2624.7
15470,1783.7
15471,961.0
15472,1253.1
15473,2303.5
15474,1981.4
15475,1458.7
15476,2120.3
15477,1794.0
15478,1988.9
15479,1674.7
15480,1488.7
15481,1133.9
15482,1298.8
15483,1863.9
15484,2201.4
15485,1410.8
15486,1533.9
15487,922.5
15488,1331.2
15489,1834.2
15490,979.0
15491,1585.8
15492,1542.7
15493,1309.2
15494,1404.6
15495,1944.5
15496,1805.2
15497,1971.0
15498,1259.6
